Latitude,Longitude,Elevation,Grade(%)
38.28773,-107.14753,2590.7,4.76898349
38.28747,-107.14784,2595.4,4.936586778
38.28685,-107.1481699,2599.6,5.079544169
38.28624,-107.1485,2607.2,5.156685161
38.28573,-107.14892,2612.5,5.21381433
38.28541,-107.14941,2622.1,5.271751424
38.28522,-107.14976,2626,5.353052488
38.2850899,-107.15018,2628.1,5.42961063
38.28503,-107.1508,2632.5,5.487888762
38.2850899,-107.15138,2633.1,5.522394774
38.28528,-107.15227,2636.8,5.54824131
38.2854699,-107.15316,2642.8,5.531039755
38.2856499,-107.15406,2647.1,5.49835942
38.28578,-107.15491,2653.7,5.461243872
38.28577,-107.15552,2656.7,5.416761484
38.28568,-107.15606,2658.9,5.313700954
38.28552,-107.15655,2659.3,5.227596465
38.2850899,-107.15748,2659.3,5.106246089
38.28465,-107.15842,2658.4,4.985979924
38.28422,-107.15935,2659.1,4.774383743
38.28378,-107.16029,2661.4,4.513036155
38.28335,-107.16122,2664,4.311979412
38.28291,-107.16216,2668.6,4.121293143
38.28248,-107.16309,2672.8,3.985796248
38.28207,-107.16396,2676.4,3.884997132
38.28166,-107.16483,2680.5,3.896345437
38.28126,-107.1657,2684.5,3.96107047
38.28085,-107.1665699,2690.2,3.997866992
38.28044,-107.16743,2693.2,4.041272932
38.28015,-107.1682,2696.2,4.040354711
38.28004,-107.1686299,2698.6,4.002046128
38.27999,-107.16906,2700.9,3.928303523
38.27996,-107.16953,2703.1,3.834584548
38.27999,-107.17006,2703.5,3.720438227
38.28015,-107.17099,2700.6,3.587258488
38.28038,-107.17189,2707.5,3.413975498
38.28061,-107.17279,2709,3.287122635
38.28084,-107.17368,2713.3,3.068504529
38.28094,-107.17432,2716.7,2.784838385
38.28095,-107.17493,2718.3,2.5021774
38.2809,-107.17549,2719.2,2.237097635
38.28065,-107.17631,2720.3,1.843345468
38.28045,-107.17667,2720.4,1.325174063
38.28015,-107.17713,2719.5,0.787139755
38.27972,-107.17762,2717.3,0.203941689
38.27922,-107.17815,2713.6,-0.398261601
38.27872,-107.17868,2708.7,-0.984142345
38.27823,-107.17921,2706.3,-1.586438358
38.27782,-107.17961,2703.3,-2.170970414
38.27741,-107.18001,2699.2,-2.747793664
38.27696,-107.18033,2696.1,-3.303756454
38.27651,-107.18066,2694.8,-3.812180911
38.27583,-107.1811,2689.9,-4.28418664
38.2751499,-107.18153,2688.5,-4.751563438
38.27447,-107.18197,2685.2,-5.244775612
38.27379,-107.1824,2683.9,-5.64800648
38.27311,-107.18283,2668.9,-5.995981043
38.27243,-107.1832699,2665.2,-6.303627224
38.27218,-107.18352,2662.3,-6.516267261
38.27199,-107.18387,2656.1,-6.663393718
38.2719,-107.18417,2650.1,-6.773064836
38.2718599,-107.18455,2648.7,-6.821149876
38.27192,-107.18495,2649.4,-6.842390575
38.27207,-107.18534,2646.4,-6.818332902
38.27252,-107.1862699,2642.5,-6.750458728
38.27297,-107.18719,2637.8,-6.686876217
38.27342,-107.18812,2629.4,-6.619819574
38.27386,-107.18904,2627.7,-6.533886513
38.27409,-107.18946,2624.3,-6.462863083
38.27446,-107.19,2620.9,-6.368458213
38.27509,-107.19078,2617.3,-6.218814563
38.27564,-107.19132,2612.8,-6.051266418
38.27621,-107.19173,2609.6,-5.930550577
38.27695,-107.19215,2606,-5.737297508
38.27769,-107.19258,2602.6,-5.524203093
38.27843,-107.193,2598,-5.250834443
38.27916,-107.19343,2591.2,-5.085951963
38.2799,-107.19385,2589.7,-4.926792113
38.28064,-107.19427,2583.8,-4.789231998
38.28138,-107.1947,2578.3,-4.76186581
38.28212,-107.19512,2575.4,-4.866225503
38.28289,-107.19539,2570.2,-4.982633697
38.28371,-107.19552,2568.3,-5.058997385
38.2845299,-107.19566,2563.2,-5.153569721
38.28504,-107.19582,2558.7,-5.21931363
38.28558,-107.19614,2556.2,-5.268473668
38.2862099,-107.1966,2551.2,-5.380234882
38.28685,-107.1970599,2547.4,-5.515731837
38.28748,-107.19752,2546.2,-5.633553787
38.28812,-107.19798,2539.7,-5.6366032
38.2887,-107.1985,2530,-5.663413386
38.28916,-107.199,2526,-5.719369045
38.28962,-107.1995,2525.9,-5.815769241
38.29007,-107.2000599,2519,-5.925628684
38.2905,-107.20083,2513.4,-6.010616032
38.2908,-107.20157,2506.1,-6.113819546
38.29096,-107.2021,2502.7,-6.242953289
38.2910899,-107.20275,2499.5,-6.347545029
38.29114,-107.2035,2494.8,-6.360291174
38.29113,-107.2042699,2491.5,-6.357136256
38.29104,-107.20499,2486.9,-6.254362018
